	issue	user_login	created_at	author_association	comment
908	368	jkaplowitz	2014-07-09 20:43:47	CONTRIBUTOR	"Hm. We released that with Docker 1.0.1. I hope there's not already an
incompatibility with 1.1.0 less than a month after 1.0.1 was released.

On Wed, Jul 9, 2014 at 1:33 PM, Tony Worm notifications@github.com wrote:

> Tried the container-vm like this:
> 
> in config-default.sh
> 
> IMAGE=https://www.googleapis.com/compute/v1/projects/google-containers/global/images/container-vm-v20140624
> 
> VMs booted, so docker ps
> 
> tony@kube-minion-1:~$ sudo docker ps
> 2014/07/09 20:24:20 Error response from daemon: client and server don't have same version (client : 1.13, server: 1.12)
> 
> Unable to bring up a replicationController
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48530336
> .
"
909	368	vmarmol	2014-07-09 20:45:35	CONTRIBUTOR	"In general, Docker expects the CLI and daemon to be the same version which is the error here. Somehow those are different in the Kubernetes setup.
"
910	368	jkaplowitz	2014-07-09 20:47:58	CONTRIBUTOR	"There shouldn't be any Docker version skew within the image as shipped. If
the Kubernetes setup scripts in our GitHub tree involve reinstalling Docker
in possibly a different way, I could see potential issues to fix there.

On Wed, Jul 9, 2014 at 1:45 PM, Victor Marmol notifications@github.com
wrote:

> In general, Docker expects the CLI and daemon to be the same version which
> is the error here. Somehow those are different in the Kubernetes setup.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531616
> .
"
911	368	brendandburns	2014-07-09 20:48:34	CONTRIBUTOR	"Hrm, that seems highly unlikely.  The Kubernetes set up uses
http://get.docker.io so unless something's borked there I don't see how it
could happen.

(unless cAdvisor ships with a docker client?)

--brendan

On Wed, Jul 9, 2014 at 1:45 PM, Victor Marmol notifications@github.com
wrote:

> In general, Docker expects the CLI and daemon to be the same version which
> is the error here. Somehow those are different in the Kubernetes setup.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531616
> .
"
912	368	vmarmol	2014-07-09 20:50:00	CONTRIBUTOR	"I think the image brings up the Docker daemon (v 1.0.1) before Kubernetes installs the new Docker image (v 1.1.0). So the CLI invocations are of the new kind with the old client. Kubernetes should not need to install Docker if it is already installed.
"
913	368	brendandburns	2014-07-09 20:50:15	CONTRIBUTOR	"Ah, I missed that you had tried by switching to container vm.

Can you disable the docker install on the minion?

Go into cluster/saltbase/salt/top.sls and comment out 'docker' for the
'kubernetes-pool' section.  That will disable the docker install, since it
is already present in the container VM.

--brendan

On Wed, Jul 9, 2014 at 1:48 PM, jkaplowitz notifications@github.com wrote:

> There shouldn't be any Docker version skew within the image as shipped. If
> the Kubernetes setup scripts in our GitHub tree involve reinstalling
> Docker
> in possibly a different way, I could see potential issues to fix there.
> 
> On Wed, Jul 9, 2014 at 1:45 PM, Victor Marmol notifications@github.com
> wrote:
> 
> > In general, Docker expects the CLI and daemon to be the same version
> > which
> > is the error here. Somehow those are different in the Kubernetes setup.
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531616>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531881
> .
"
914	368	brendandburns	2014-07-09 20:50:35	CONTRIBUTOR	"You will need to ./cluster/kube-down.sh and re-create your cluster.

--brendan

On Wed, Jul 9, 2014 at 1:49 PM, Brendan Burns bburns@google.com wrote:

> Ah, I missed that you had tried by switching to container vm.
> 
> Can you disable the docker install on the minion?
> 
> Go into cluster/saltbase/salt/top.sls and comment out 'docker' for the
> 'kubernetes-pool' section.  That will disable the docker install, since it
> is already present in the container VM.
> 
> --brendan
> 
> On Wed, Jul 9, 2014 at 1:48 PM, jkaplowitz notifications@github.com
> wrote:
> 
> > There shouldn't be any Docker version skew within the image as shipped.
> > If
> > the Kubernetes setup scripts in our GitHub tree involve reinstalling
> > Docker
> > in possibly a different way, I could see potential issues to fix there.
> > 
> > On Wed, Jul 9, 2014 at 1:45 PM, Victor Marmol notifications@github.com
> > wrote:
> > 
> > > In general, Docker expects the CLI and daemon to be the same version
> > > which
> > > is the error here. Somehow those are different in the Kubernetes setup.
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > <
> > > https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531616>
> > > 
> > > .
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531881
> > .
"
915	368	jkaplowitz	2014-07-09 20:51:14	CONTRIBUTOR	"Yup, that seems to be the issue there.

On Wed, Jul 9, 2014 at 1:50 PM, brendandburns notifications@github.com
wrote:

> Ah, I missed that you had tried by switching to container vm.
> 
> Can you disable the docker install on the minion?
> 
> Go into cluster/saltbase/salt/top.sls and comment out 'docker' for the
> 'kubernetes-pool' section. That will disable the docker install, since it
> is already present in the container VM.
> 
> --brendan
> 
> On Wed, Jul 9, 2014 at 1:48 PM, jkaplowitz notifications@github.com
> wrote:
> 
> > There shouldn't be any Docker version skew within the image as shipped.
> > If
> > the Kubernetes setup scripts in our GitHub tree involve reinstalling
> > Docker
> > in possibly a different way, I could see potential issues to fix there.
> > 
> > On Wed, Jul 9, 2014 at 1:45 PM, Victor Marmol notifications@github.com
> > 
> > wrote:
> > 
> > > In general, Docker expects the CLI and daemon to be the same version
> > > which
> > > is the error here. Somehow those are different in the Kubernetes
> > > setup.
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > <
> > 
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531616>
> > 
> > > .
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48531881>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48532156
> .
"
916	368	verdverm	2014-07-09 21:10:40	NONE	"ok, `docker ps -a` works, but there's nothing there, on any of the minions

I started a controller, which gets registered with k8s, 1 of 4 pods started in the output.
but still nothing there

```
Services
=====================
Name                Labels              Selector            Port
----------          ----------          ----------          ----------

Controllers
=====================
Name                Image(s)                     Selector            Replicas
----------          ----------                   ----------          ----------
algebra             23.251.148.42:5000/algebra   name=algebra        4

Pods
=====================
Name                Image(s)                     Host                                  Labels
----------          ----------                   ----------                            ----------
9acb0442            23.251.148.42:5000/algebra   kube-minion-3.c.cloud-pge.internal/   name=algebra,replicationController=algebra
```

I also noticed this at the end of the dev-build-and-up.sh

```
Security note: The server above uses a self signed certificate.  This is
    subject to ""Man in the middle"" type attacks.
fatal: Not a git repository (or any parent up to mount point /home)
Stopping at filesystem boundary (GIT_DISCOVERY_ACROSS_FILESYSTEM not set).
```
"
917	368	dchen1107	2014-07-09 21:40:33	MEMBER	"I will build a new container vm image with docker 1.1. Should that mitigate the issue here? 
"
918	368	vmarmol	2014-07-09 21:42:28	CONTRIBUTOR	"@dchen1107 I think at this point it is just working through the issues of being on a different image. They should be similar enough to get it to work.

@verdverm not sure about the last error, but is there anything in the Kubelet log to say why the other 3 haven't come up? They make take some time depending on the size of the Docker image.
"
919	368	jkaplowitz	2014-07-09 21:43:01	CONTRIBUTOR	"Only until the next build comes out. Really the fix is to have kubernetes's
setup not install docker if it's already installed, and possibly to replace
any existing kubelet install that the container vm ships with as part of
the build you're installing.

On Wed, Jul 9, 2014 at 2:40 PM, Dawn Chen notifications@github.com wrote:

> I will build a new container vm image with docker 1.1. Should that
> mitigate the issue here?
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48538704
> .
"
920	365	bgrant0607	2014-07-09 21:59:01	MEMBER	"LGTM
"
921	365	smarterclayton	2014-07-09 22:03:01	CONTRIBUTOR	"LGTM
"
922	368	brendandburns	2014-07-09 22:08:04	CONTRIBUTOR	"The fact that they aren't in the pod list means that the master never got
the request to schedule them.

My guess is that your cluster only has a single machine, and your pod is
exposing an external port, so the master is refusing to schedule two pods
onto the same machine since the ports will conflict (we need to add a
'pending' state to handle these sorts of situations in the UX...)

--brendan

On Wed, Jul 9, 2014 at 2:10 PM, Tony Worm notifications@github.com wrote:

> ok, docker ps -a works, but there's nothing there, on any of the minions
> 
> I started a controller, which gets registered with k8s, 1 of 4 pods
> started in the output.
> but still nothing there
> 
> # Services
> 
> Name                Labels              Selector            Port
> 
> ---
> 
> # Controllers
> 
> Name                Image(s)                     Selector            Replicas
> 
> ---
> 
> algebra             23.251.148.42:5000/algebra   name=algebra        4
> 
> # Pods
> 
> Name                Image(s)                     Host                                  Labels
> 
> ---
> 
> 9acb0442            23.251.148.42:5000/algebra   kube-minion-3.c.cloud-pge.internal/   name=algebra,replicationController=algebra
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/368#issuecomment-48534621
> .
"
923	368	verdverm	2014-07-09 22:11:15	NONE	"I'm spinning up 4 minions, the same startup script works with the debian backport
After stopping k8s from installing docker the client-server error went away.
Now, after starting a k8s cluster, I ssh in and `docker ps -a` reports nothing.

I then run my usual startup script, which can talk to the k8s master,
but the minions don't appear to be set up correctly to handle their duties
"
924	260	bgrant0607	2014-07-09 22:11:19	MEMBER	"As part of this, I'd remove service objects from the core apiserver and facilitate the use of other load balancers, such as HAProxy and nginx.
"
925	170	bgrant0607	2014-07-09 22:13:05	MEMBER	"If we were to remove replicationController from the core apiserver into a separate service, I'd leave the pod template in the core.
"
926	368	vmarmol	2014-07-09 22:14:57	CONTRIBUTOR	"@verdverm is the Kubelet complaining of something? It may be that the environment is not setup correctly for them (we did want to move that to Docker containers eventually)
"
927	146	bgrant0607	2014-07-09 22:18:53	MEMBER	"We should also make it possible to plug in other naming/discovery mechanisms, such as etcd, Eureka, and Consul. One prerequisite is that it needs to be possible to get pod IP addresses #385.
"
928	260	smarterclayton	2014-07-09 22:32:28	CONTRIBUTOR	"It would be nice if the logical definition of a service (the query and/or global name) was able to be used/specialized in multiple ways - as a simple load balancer installed via the infrastructure, as a more feature complete load balancer like nginx or haproxy also offered by the infrastructure, as a queryable endpoint an integrator could poll/wait on (GET /services/foo -> { endpoints: [{host, port}, ...] }), or as information available to hosts to expose local load balancers.  Obviously these could be multiple different use cases and as such split into their own resources, but having some flexibility to specify intent (unify under a lb) distinct from mechanism makes it easier to satisfy a wide range of reqts.
"
