	issue	user_login	created_at	author_association	comment
328	139	vishh	2014-06-23 23:48:33	MEMBER	"Is /run a tmpfs? There is an [outstanding PR](https://github.com/docker/libcontainer/pull/16) for this in libcontainer.
"
329	139	bgrant0607	2014-06-24 01:31:20	MEMBER	"Good call. Looks like not.

Here's df from a google/nodejs container:
Filesystem                                             1K-blocks    Used Available Use% Mounted on
rootfs                                                  10188088 1639712   8007808  17% /
none                                                    10188088 1639712   8007808  17% /
tmpfs                                                     304556       0    304556   0% /dev
shm                                                        65536       0     65536   0% /dev/shm
/dev/disk/by-uuid/485b0b37-5e5f-4878-85a4-2d8653315786  10188088 1639712   8007808  17% /.dockerinit
/dev/disk/by-uuid/485b0b37-5e5f-4878-85a4-2d8653315786  10188088 1639712   8007808  17% /etc/resolv.conf
/dev/disk/by-uuid/485b0b37-5e5f-4878-85a4-2d8653315786  10188088 1639712   8007808  17% /etc/hostname
/dev/disk/by-uuid/485b0b37-5e5f-4878-85a4-2d8653315786  10188088 1639712   8007808  17% /etc/hosts
/dev/disk/by-uuid/485b0b37-5e5f-4878-85a4-2d8653315786  10188088 1639712   8007808  17% /data
tmpfs                                                     304556       0    304556   0% /proc/kcore
"
330	213	brendandburns	2014-06-24 02:47:37	CONTRIBUTOR	"Generally LGTM, but integration tests are failing...

I think pulling it is ok, but if we see lots of flakes, we may need to change out policy.
"
331	205	brendandburns	2014-06-24 02:51:30	CONTRIBUTOR	"basically LGTM, two small nits.
"
332	214	lavalamp	2014-06-24 04:02:50	MEMBER	"Thanks for the change!
"
333	127	bgrant0607	2014-06-24 04:59:41	MEMBER	"FWIW, two people have recommended the Erlang supervisor model/spec:
http://www.erlang.org/doc/design_principles/sup_princ.html
http://www.erlang.org/doc/man/supervisor.html

IIUC, Erlang calls my ""any"" policy ""one for all"" and my ""all"" policy ""one for one"".
"
334	199	thockin	2014-06-24 05:07:17	MEMBER	"Internally we use RFC4122 UUIDs for identifying pods.  Any objections to making this part of the pod setup?  I guess it would really be a string (like ""id"") but with the strong suggestion that it be an encoded UUID.

Or we could use docker-style 256 bit randoms, but that might get confusing.

If we further lock down container names to RFC1035 labels, we can use <uuid>.<name> as the docker container name, which seems much nicer than the current dashes and underscores :)

What think?
"
335	213	lavalamp	2014-06-24 05:07:44	MEMBER	"Yeah, I think this is going to be too flaky. Will fix tomorrow.
"
336	216	thockin	2014-06-24 05:13:15	MEMBER	"updated
"
337	195	thockin	2014-06-24 05:15:01	MEMBER	"+1 - I'd advocate dropping the .sh so we have freedom to change it up when we need to grow beyond shell.
"
338	188	thockin	2014-06-24 05:16:02	MEMBER	"I've started a doc on this topic, but will be out of office about half of this week.
"
339	175	thockin	2014-06-24 05:17:34	MEMBER	"Interesting.  Let's consider how to expose this carefully.  I had an idea around exposing the existing --net=container through the API such that we could move to private IP per container and still have a clean APi for saying which mode people wanted per pod.  This ... does not fit my model :)
"
340	195	proppy	2014-06-24 05:19:10	CONTRIBUTOR	"did you consider having a `k8s` or `kube` singleton command with actions?
"
341	139	thockin	2014-06-24 05:20:36	MEMBER	"Is /run LSB compliant?
"
342	134	thockin	2014-06-24 05:23:11	MEMBER	"Is it possible to detect the top-most JSON object and swictch modes based on whether it is an array (of pods) or an object (single pod)?  I know this is getting sketchy...
"
343	134	lavalamp	2014-06-24 05:25:48	MEMBER	"See my pending pr which does this.
On Jun 23, 2014 10:23 PM, ""Tim Hockin"" notifications@github.com wrote:

> Is it possible to detect the top-most JSON object and swictch modes based
> on whether it is an array (of pods) or an object (single pod)? I know this
> is getting sketchy...
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/134#issuecomment-46933276
> .
"
344	134	proppy	2014-06-24 05:26:50	CONTRIBUTOR	"#213
"
345	97	thockin	2014-06-24 05:31:52	MEMBER	"From other discussion:

We have two structures - Volume and VolumeMount.  Volume is supposed to represent that ""what"" and VolumeMount is supposed to represent the ""Where"" and ""How"".

The ""what"" is, so far, ""a pod-private local directory"".  We want to add more kinds of ""what"" but we've stuck it (the host FS flag) in the ""where"" structure.  You'll notice that this can ONLY identity-mount things - there is no opportunity to remap host /foo onto container /bar (very similar to Docker's --volumes-from, which is broken in the same way).

A ""source"" field is the right direction, but it belongs in Volume, not VolumeMount.  Consider that a volume definition is pod-scope, but mounts are container-scope.  You want to spell out the source once, at pod-scope, and let each container mount it where they want.

This also lays groundwork to get fancier with permissions, storage medium, quota, etc.

I'm happy to go into my ideas here more, if you like.  We spent a lot of time on this area internally, and I think (hope!) we can apply some of those lessons here.  But I also want to hear from others if you all feel we're screwing it up.
"
346	15	thockin	2014-06-24 05:32:32	MEMBER	"Why did we disable IP tables?
"
347	139	bgrant0607	2014-06-24 05:36:05	MEMBER	"It will be once LSB is updated to FHS 3.0:
http://www.linuxbase.org/betaspecs/fhs/fhs.html#runRuntimeVariableData

http://askubuntu.com/questions/57297/why-has-var-run-been-migrated-to-run
"
348	217	brendandburns	2014-06-24 05:36:33	CONTRIBUTOR	"fwiw, I fixed the tests...
"
349	97	discordianfish	2014-06-24 10:43:54	CONTRIBUTOR	"@brendandburns What about extending volumes in Docker itself? There is current an issue for collecting general issues with volumes to discuss changes: https://github.com/dotcloud/docker/issues/6496
"
350	15	jbeda	2014-06-24 13:21:33	CONTRIBUTOR	"We needed to disable the blanket NAT for all traffic out of the bridge and only nat for `! 10.0.0.0/8`.  But the Docker flag for disable that also disabled the NAT for setting up iptables for incoming port maps.  Docker then falls back on user mode proxying of that traffic.

We either need to make Docker itself more flexible or start setting up the port forwarding in the kubelet.  If we do it in the kubelet we could do something like:
1. Set up the netns container for the pod
2. Set up the port forwards
3. Launch other containers for the pod

If we want to adapt Docker, it might be enough to split the iptables flag into a flag for configuring the iptables for the bridge in general vs. configuring iptables for the incoming port mapping.
"
351	195	jbeda	2014-06-24 13:24:20	CONTRIBUTOR	"@thockin To get rid of the .sh, see #194 

@proppy Single binary w/ subcommands, see #108.  I'd be okay with one server command and one client command.  But at least one single server binary would help speed things along and simplify deployments.
"
352	175	jbeda	2014-06-24 13:26:21	CONTRIBUTOR	"The proxy is special.  We could run it outside of docker or outside the kubelet, but ideally we'd manage it from the kubelet.

Or we could find a way to port map a range to it, but ideally we'd avoid NAT for all traffic through the proxy.
"
353	97	thockin	2014-06-24 14:33:07	MEMBER	"I am in favor of extending docker, in theory, but I am wary of how flexible
they want to make it.  I can imagine a lot of cool stuff modeled as
volumes, and I don't know how to handle it generically.  It seems way
simpler to say that docker can put a volume around anything you can mount
in the host.
On Jun 24, 2014 3:44 AM, ""discordianfish"" notifications@github.com wrote:

> @brendandburns https://github.com/brendandburns What about extending
> volumes in Docker itself? There is current an issue for collecting general
> issues with volumes to discuss changes: dotcloud/docker#6496
> https://github.com/dotcloud/docker/issues/6496
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/97#issuecomment-46956476
> .
"
354	15	thockin	2014-06-24 15:26:35	MEMBER	"I feel like a moron for not understanding the problem after that
explanation.  Why do we need to disable NAT?  I'm still digging into the
impl of Kubelet, so maybe it will emerge.

Aren't you on vacation?

On Tue, Jun 24, 2014 at 6:21 AM, Joe Beda notifications@github.com wrote:

> We needed to disable the blanket NAT for all traffic out of the bridge and
> only nat for ! 10.0.0.0/8. But the Docker flag for disable that also
> disabled the NAT for setting up iptables for incoming port maps. Docker
> then falls back on user mode proxying of that traffic.
> 
> We either need to make Docker itself more flexible or start setting up the
> port forwarding in the kubelet. If we do it in the kubelet we could do
> something like:
> 1. Set up the netns container for the pod
> 2. Set up the port forwards
> 3. Launch other containers for the pod
> 
> If we want to adapt Docker, it might be enough to split the iptables flag
> into a flag for configuring the iptables for the bridge in general vs.
> configuring iptables for the incoming port mapping.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/15#issuecomment-46969487
> .
"
355	15	brendandburns	2014-06-24 15:39:33	CONTRIBUTOR	"Joe is the expert on our config, but I think we needed to disable NAT to be
able to assign our own IP addresses.

Brendan
On Jun 24, 2014 8:26 AM, ""Tim Hockin"" notifications@github.com wrote:

> I feel like a moron for not understanding the problem after that
> explanation. Why do we need to disable NAT? I'm still digging into the
> impl of Kubelet, so maybe it will emerge.
> 
> Aren't you on vacation?
> 
> On Tue, Jun 24, 2014 at 6:21 AM, Joe Beda notifications@github.com
> wrote:
> 
> > We needed to disable the blanket NAT for all traffic out of the bridge
> > and
> > only nat for ! 10.0.0.0/8. But the Docker flag for disable that also
> > disabled the NAT for setting up iptables for incoming port maps. Docker
> > then falls back on user mode proxying of that traffic.
> > 
> > We either need to make Docker itself more flexible or start setting up
> > the
> > port forwarding in the kubelet. If we do it in the kubelet we could do
> > something like:
> > 1. Set up the netns container for the pod
> > 2. Set up the port forwards
> > 3. Launch other containers for the pod
> > 
> > If we want to adapt Docker, it might be enough to split the iptables flag
> > into a flag for configuring the iptables for the bridge in general vs.
> > configuring iptables for the incoming port mapping.
> > 
> > ## 
> > 
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/15#issuecomment-46969487
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/15#issuecomment-46986391
> .
"
